CustomerID,Name,Gender,Age,AnnualIncome,SpendingScore,Membership,VisitsPerMonth,PreferredCategories,AvgTimeSpent,TransportationMode,DistanceFromMall,LastVisitDate,AvgSpendingPerVisit,City,PaymentMethod,FeedbackScore
154,Yusuf Purnama,Male,41.0,81000000.0,46.0,Silver,7.0,"Jewelry, Electronics",101.0,Public Transport,5.4,2025-01-15,583990,Bandung,Debit Card,4.0
155,Muhammad Hidayat,Male,,702000000.0,56.0,Silver,,"Fashion, Home, Electronics, Entertainment, Jewelry",142.0,Car,16.1,2024-12-21,535500,Yogyakarta,BNPL,4.0
156,Gita Setiawan,Female,39.0,38000000.0,66.0,Bronze,8.0,"Home, Jewelry, Electronics",195.0,Public Transport,0.16,2025-03-02,380124,Bandung,Cash,4.0
157,Joko Hidayat,Male,26.0,152000000.0,12.0,Gold,1.0,"Jewelry, Fashion, Home",34.0,Motorcycle,,2025-01-19,410554,Surabaya,Debit Card,4.0
158,Mawar Santoso,Female,56.0,75000000.0,39.0,Bronze,16.0,,107.0,Taxi/Ride-sharing,11.3,2025-02-14,1143106,Medan,Debit Card,4.0
159,Lutfi Suryanto,Male,60.0,58000000.0,17.0,Bronze,1.0,Books,78.0,Public Transport,9.6,2025-02-23,532649,Jakarta,nan,5.0
160,Kartika Hartono,Female,67.0,108000000.0,74.0,Silver,4.0,"Books, Entertainment, Beauty",69.0,Motorcycle,27.4,2024-12-20,562408,Makassar,Debit Card,
161,Budi Suryanto,Male,40.0,887000000.0,63.0,Bronze,6.0,Home,122.0,nan,19.5,2025-03-01,223516,Semarang,E-wallet,5.0
162,Zaenal Utama,Male,65.0,51000000.0,80.0,Platinum,9.0,"Jewelry, Entertainment, Electronics, Food, Beauty, Groceries, Books",74.0,Car,8.8,2024-10-13,455772,Bandung,Cash,4.0
163,Dewi Hartono,Female,49.0,105000000.0,42.0,Bronze,1.0,Books,65.0,Public Transport,16.0,2025-01-19,950253,Jakarta,Cash,4.0
164,Sari Hakim,Female,56.0,175000000.0,33.0,Bronze,6.0,Jewelry,84.0,Motorcycle,28.0,2024-12-31,1131094,Yogyakarta,Credit Card,4.0
165,Ratna Hidayat,Female,70.0,135000000.0,31.0,Gold,5.0,,94.0,Motorcycle,24.6,2025-02-14,10000,Bandung,Debit Card,4.0
166,Firman Kusuma,Male,31.0,169000000.0,42.0,Bronze,6.0,"Sports, Electronics, Home, Jewelry, Beauty, Entertainment, Food",52.0,Car,10.5,2025-02-19,4418158,Jakarta,Credit Card,3.0
167,Citra Saputra,Female,67.0,73000000.0,4.0,Silver,9.0,"Beauty, Food, Home, Books, Sports",34.0,Motorcycle,1.8,2025-02-15,853239,Malang,Credit Card,3.0
168,Nugroho Nugraha,Male,30.0,111000000.0,16.0,Bronze,9.0,"Jewelry, Entertainment, Beauty",68.0,Car,19.3,2025-02-16,558637,Yogyakarta,Debit Card,1.0
169,Hadi Suryanto,Male,59.0,157000000.0,39.0,Silver,6.0,Sports,94.0,Motorcycle,5.6,2024-11-04,10000,Bandung,Debit Card,3.0
170,Sari Nugraha,Female,66.0,188000000.0,51.0,Bronze,10.0,"Jewelry, Electronics, Entertainment",149.0,Car,4.1,2024-12-01,625307,Surabaya,Debit Card,4.0
171,Wulan Purnama,Female,55.0,93000000.0,67.0,Bronze,3.0,"Home, Books, Entertainment, Electronics, Groceries, Food, Fashion",54.0,Public Transport,22.0,2024-11-09,588612,Pontianak,Cash,5.0
172,Budi Putra,Male,22.0,,66.0,Bronze,3.0,"Books, Food",119.0,Motorcycle,17.0,2024-12-14,65865,Yogyakarta,BNPL,4.0
173,Lutfi Gunawan,Male,36.0,43000000.0,38.0,Bronze,9.0,"Food, Fashion, Beauty",125.0,Public Transport,21.7,2025-01-01,153519,Bandung,Debit Card,4.0
174,Erni Hidayat,Female,41.0,78000000.0,69.0,Silver,8.0,"Books, Groceries, Electronics",85.0,Public Transport,13.4,2025-01-17,709141,Semarang,Credit Card,4.0
175,Dewi Gunawan,Female,27.0,180000000.0,32.0,Bronze,1.0,Beauty,68.0,Car,10.0,2025-02-13,421481,Jakarta,Debit Card,5.0
176,Sari Santoso,Female,53.0,101000000.0,46.0,Bronze,4.0,"Sports, Fashion, Books",117.0,Car,17.9,2024-12-20,369518,Jakarta,Credit Card,3.0
177,Kurniawan Nugraha,Male,43.0,93000000.0,7.0,Bronze,7.0,Food,141.0,Motorcycle,12.2,2025-02-23,143084,Jakarta,Debit Card,4.0
178,Zaenal Hakim,Male,25.0,119000000.0,69.0,Silver,4.0,Books,166.0,Taxi/Ride-sharing,27.7,2025-01-20,428701,Jakarta,Credit Card,5.0
179,Muhammad Hakim,Male,30.0,182000000.0,55.0,Silver,6.0,"Entertainment, Beauty, Jewelry",103.0,Motorcycle,15.3,2025-02-18,730418,Makassar,E-wallet,3.0
180,Kurniawan Purnama,Male,53.0,102000000.0,64.0,Bronze,9.0,"Entertainment, Food, Groceries, Books, Home",124.0,Public Transport,27.3,2025-01-20,40070,Jakarta,nan,4.0
181,Surya Hidayat,Male,35.0,87000000.0,30.0,Bronze,3.0,Home,36.0,Taxi/Ride-sharing,11.7,2025-02-11,556503,Yogyakarta,Cash,5.0
182,Agus Hartono,Male,61.0,79000000.0,53.0,Bronze,7.0,"Fashion, Sports, Groceries, Jewelry, Food, Electronics, Books, Home, Entertainment",143.0,Taxi/Ride-sharing,14.1,2025-02-28,461379,Bandung,Cash,5.0
183,Nita Hidayat,Female,47.0,118000000.0,36.0,Silver,1.0,Electronics,112.0,Motorcycle,11.3,2025-01-20,153308,Jakarta,Credit Card,5.0
184,Agus Wijaya,Male,52.0,74000000.0,54.0,Bronze,9.0,"Sports, Books, Electronics, Fashion, Groceries, Beauty",65.0,Motorcycle,2.9,2025-02-19,709565,Jakarta,Debit Card,
185,Muhammad Santoso,Male,54.0,35000000.0,64.0,Bronze,7.0,"Entertainment, Electronics",201.0,Taxi/Ride-sharing,26.1,2025-02-21,603031,Bandung,Cash,4.0
186,Kurniawan Wibowo,Male,28.0,76000000.0,54.0,Silver,1.0,"Jewelry, Entertainment, Electronics, Food",132.0,Public Transport,23.9,2025-02-02,648249,Jakarta,E-wallet,4.0
187,Oktavia Putra,Female,37.0,108000000.0,48.0,Gold,3.0,"Food, Entertainment, Fashion",111.0,Public Transport,19.4,2025-02-05,544767,Surabaya,Credit Card,4.0
188,Pandu Putra,Male,69.0,179000000.0,80.0,Bronze,3.0,,143.0,Motorcycle,15.9,2024-11-02,576288,Makassar,Debit Card,3.0
189,Budi Gunawan,Male,35.0,50000000.0,18.0,Silver,4.0,"Sports, Books, Food",103.0,Motorcycle,18.3,2025-01-13,786637,Medan,Debit Card,3.0
190,Citra Santoso,Female,45.0,141000000.0,61.0,Bronze,9.0,"Groceries, Fashion, Books, Food, Jewelry, Home",72.0,Motorcycle,9.9,2024-11-08,461769,Makassar,BNPL,3.0
191,Wahyu Susanto,Male,56.0,100000000.0,52.0,Gold,2.0,"Beauty, Entertainment, Sports, Home, Fashion",75.0,Public Transport,2.4,2025-02-22,77030,Makassar,Cash,4.0
192,Nugroho Utama,Male,50.0,50000000.0,52.0,Bronze,8.0,"Home, Fashion, Sports, Electronics, Jewelry",107.0,Motorcycle,17.6,2025-02-05,505722,Palembang,Debit Card,5.0
193,Wahyu Santoso,Male,22.0,103000000.0,83.0,Bronze,3.0,"Groceries, Electronics, Home, Sports",66.0,Car,12.2,2025-01-14,608848,Jakarta,Debit Card,5.0
194,Pandu Santoso,Male,30.0,51000000.0,59.0,Gold,2.0,"Beauty, Home, Jewelry, Sports, Electronics, Food, Groceries, Entertainment, Books, Fashion",100.0,Car,25.5,2025-02-22,8717706,Manado,Debit Card,2.0
195,Agus Nugraha,Male,42.0,49000000.0,53.0,Bronze,7.0,"Beauty, Groceries, Jewelry",29.0,Taxi/Ride-sharing,15.8,2025-02-23,320482,Surabaya,Credit Card,4.0
196,Lestari Susanto,Female,35.0,47000000.0,57.0,Bronze,7.0,"Entertainment, Groceries",69.0,Motorcycle,26.4,2024-12-29,181806,Makassar,Cash,1.0
197,Lestari Hakim,Female,33.0,99000000.0,69.0,Bronze,2.0,"Jewelry, Groceries",41.0,Motorcycle,18.7,2024-12-30,664292,Semarang,Debit Card,5.0
198,Hesti Gunawan,Female,27.0,190000000.0,42.0,Silver,8.0,Entertainment,56.0,Car,16.1,2025-02-15,437971,Bandung,E-wallet,5.0
199,Nugroho Putra,Male,40.0,67000000.0,22.0,Bronze,6.0,"Groceries, Books",124.0,Motorcycle,29.8,2025-02-16,739416,Manado,Cash,5.0
200,Pandu Sari,Male,,166000000.0,61.0,Gold,4.0,Books,132.0,Car,23.8,2024-12-11,3655890,Jakarta,Credit Card,4.0
201,Firman Saputra,Male,26.0,119000000.0,26.0,Bronze,6.0,"Sports, Food, Jewelry, Electronics",124.0,Motorcycle,50.2,2025-02-24,364601,Surabaya,Cash,5.0
202,Fitri Wibowo,Female,20.0,193000000.0,43.0,Bronze,6.0,Groceries,37.0,Public Transport,22.3,2024-09-30,411029,Jakarta,Debit Card,3.0
203,Pandu Wijaya,Male,67.0,80000000.0,82.0,Bronze,9.0,Jewelry,41.0,Motorcycle,4.0,2024-09-12,582174,Jakarta,E-wallet,1.0
204,Hadi Setiawan,Male,33.0,152000000.0,51.0,Bronze,6.0,"Jewelry, Beauty, Entertainment, Electronics, Books",83.0,Taxi/Ride-sharing,22.0,2024-11-01,464973,Makassar,Debit Card,4.0
205,Nita Saputra,Female,49.0,246000000.0,10.0,Silver,0.0,,66.0,Car,10.4,2025-02-17,337713,Jakarta,Credit Card,4.0
206,Kurniawan Wibowo,Male,47.0,200000000.0,52.0,Silver,7.0,Food,49.0,Car,9.0,2025-03-02,1107261,Balikpapan,Cash,4.0
207,Dewi Hermawan,Female,38.0,,50.0,Bronze,10.0,"Books, Groceries",93.0,Car,14.2,2024-09-19,412808,Medan,E-wallet,4.0
208,Bintang Ramadhan,Female,67.0,624000000.0,52.0,Bronze,4.0,"Food, Groceries, Entertainment, Electronics",147.0,Car,24.3,2025-02-06,108599,Surabaya,Credit Card,
209,Hesti Hakim,Female,35.0,170000000.0,48.0,Silver,7.0,Home,52.0,Car,22.4,2025-02-09,570429,Jakarta,Cash,5.0
210,Rizki Kusuma,Male,51.0,67000000.0,61.0,Silver,3.0,,84.0,Public Transport,1.4,2025-02-13,815531,Jakarta,Debit Card,3.0
211,Lutfi Saputra,Male,56.0,130000000.0,55.0,Silver,4.0,"Beauty, Jewelry, Entertainment, Fashion",100.0,Motorcycle,25.5,2025-02-15,729983,Padang,Credit Card,4.0
212,Joko Wijaya,Male,67.0,195000000.0,68.0,Silver,4.0,"Jewelry, Food",130.0,Taxi/Ride-sharing,15.8,2024-12-14,10000,Makassar,E-wallet,3.0
213,Iwan Hermawan,Male,61.0,88000000.0,43.0,Bronze,7.0,"Beauty, Home, Entertainment, Food",92.0,Car,13.7,2024-10-11,899345,Jakarta,Cash,4.0
214,Muhammad Hidayat,Male,44.0,96000000.0,70.0,Gold,10.0,,37.0,Public Transport,16.9,2024-12-01,544000,Jakarta,Credit Card,5.0
215,Dedi Hidayat,Male,26.0,127000000.0,41.0,Bronze,6.0,"Books, Home, Fashion, Sports, Food, Beauty, Entertainment",25.0,Walking,22.2,2024-12-26,478049,Jakarta,Credit Card,5.0
216,Nugroho Purnama,Male,69.0,90000000.0,70.0,Bronze,7.0,,82.0,Car,61.3,2025-02-11,1165025,Jakarta,Debit Card,4.0
217,Mawar Putra,Female,18.0,97000000.0,75.0,Silver,3.0,"Entertainment, Home, Fashion",21.0,Motorcycle,8.7,2025-01-15,1004867,Yogyakarta,Debit Card,4.0
218,Muhammad Wijaya,Male,65.0,151000000.0,61.0,Gold,9.0,"Entertainment, Fashion, Beauty, Groceries, Food, Books, Home",62.0,Public Transport,17.5,2025-02-15,10000,Makassar,E-wallet,1.0
219,Dewi Hidayat,Female,70.0,105000000.0,41.0,Silver,1.0,"Groceries, Home, Sports, Food",218.0,Motorcycle,15.6,2025-02-24,676892,Surabaya,Debit Card,4.0
220,Hadi Utama,Male,18.0,55000000.0,56.0,Bronze,4.0,,83.0,Motorcycle,22.5,2025-02-24,1076414,Balikpapan,Cash,5.0
221,Kurniawan Susanto,Male,39.0,135000000.0,52.0,Bronze,2.0,"Food, Jewelry, Electronics",10.0,Car,0.31,2025-01-07,242209,Jakarta,Credit Card,3.0
222,Eko Sari,Male,43.0,200000000.0,37.0,Bronze,6.0,"Groceries, Entertainment",96.0,Public Transport,29.1,2025-03-01,538958,Surabaya,nan,5.0
223,Nita Kusuma,Female,82.0,31000000.0,83.0,Gold,4.0,"Home, Books",69.0,Public Transport,11.6,2024-07-29,630509,Makassar,Credit Card,4.0
224,Kartika Pratama,Female,49.0,183000000.0,79.0,Bronze,1.0,Groceries,111.0,Car,1.9,2024-04-14,10000,Jakarta,Debit Card,5.0
225,Wulan Purnama,Female,25.0,174000000.0,61.0,Silver,27.0,"Beauty, Food, Electronics, Groceries, Home",87.0,Walking,29.1,2025-02-22,803478,Jakarta,BNPL,2.0
226,Dewi Hermawan,Female,49.0,124000000.0,53.0,Bronze,5.0,"Electronics, Jewelry, Entertainment",39.0,Motorcycle,10.3,2025-01-29,875864,Bandung,Cash,5.0
227,Yusuf Hakim,Male,58.0,178000000.0,38.0,Silver,8.0,"Books, Electronics, Home, Jewelry, Sports, Food",101.0,Motorcycle,17.7,2024-12-06,1785784,Jakarta,Debit Card,5.0
228,Indah Susanto,Female,59.0,175000000.0,35.0,Gold,8.0,"Entertainment, Home",94.0,Public Transport,0.38,2024-08-29,1808415,Surabaya,Credit Card,5.0
229,Pandu Wijaya,Male,53.0,81000000.0,58.0,Bronze,9.0,,84.0,Motorcycle,11.2,2024-10-21,263888,Medan,Credit Card,5.0
230,Taufik Putra,Male,45.0,123000000.0,67.0,Bronze,4.0,"Jewelry, Groceries",35.0,Car,,2025-02-14,556332,Jakarta,Credit Card,4.0
231,Gita Kusuma,Female,25.0,68000000.0,74.0,Silver,3.0,Groceries,67.0,Motorcycle,28.6,2025-02-26,203300,Jakarta,E-wallet,4.0
232,Nita Hartono,Female,59.0,68000000.0,36.0,Bronze,5.0,,53.0,Public Transport,16.4,2025-02-11,585463,Jakarta,Credit Card,4.0
233,Kartika Sari,Female,41.0,417000000.0,53.0,Silver,9.0,"Sports, Food, Jewelry",228.0,Public Transport,97.7,2025-01-28,549742,Bandung,Cash,4.0
234,Kartika Gunawan,Female,29.0,103000000.0,52.0,Silver,2.0,"Electronics, Groceries, Beauty",86.0,Walking,13.8,2025-02-05,508114,Jakarta,Cash,1.0
235,Juwita Purnama,Female,55.0,98000000.0,10.0,Bronze,4.0,,74.0,Car,28.4,2024-12-04,483100,Balikpapan,Cash,5.0
236,Juwita Pratama,Female,54.0,33000000.0,51.0,Silver,10.0,"Fashion, Food, Entertainment, Home, Beauty",70.0,Car,30.8,2025-02-14,307695,Denpasar,E-wallet,4.0
237,Kartika Hermawan,Female,62.0,122000000.0,20.0,Bronze,1.0,Jewelry,110.0,Motorcycle,10.7,2024-11-06,783742,Jakarta,Credit Card,2.0
238,Juwita Putra,Female,41.0,137000000.0,58.0,Gold,8.0,"Beauty, Food",42.0,Motorcycle,3.7,2025-02-16,311461,Denpasar,BNPL,4.0
239,Firman Hakim,Male,58.0,36000000.0,42.0,Bronze,8.0,"Food, Electronics, Fashion, Entertainment",102.0,Car,88.0,2025-02-05,685088,Bandung,E-wallet,4.0
240,Nita Hermawan,Female,63.0,51000000.0,51.0,Silver,25.0,"Jewelry, Entertainment, Beauty, Fashion, Electronics",81.0,Public Transport,8.7,2025-01-27,749644,Jakarta,E-wallet,5.0
241,Fitri Sari,Female,67.0,123000000.0,66.0,Bronze,1.0,Books,103.0,Car,14.8,2025-02-11,188389,Medan,Credit Card,5.0
242,Yusuf Nugraha,Male,37.0,289000000.0,11.0,Bronze,7.0,,69.0,Car,8.0,2024-12-06,491906,Semarang,Credit Card,5.0
243,Mawar Putra,Female,38.0,55000000.0,58.0,Bronze,4.0,Jewelry,127.0,Walking,6.4,2025-01-31,263810,Jakarta,Debit Card,3.0
244,Budi Nugraha,Male,50.0,102000000.0,82.0,Silver,8.0,"Books, Electronics, Fashion, Food, Beauty",61.0,Motorcycle,17.0,2024-10-24,590620,Jakarta,Credit Card,5.0
245,Lutfi Hakim,Male,69.0,149000000.0,49.0,Bronze,3.0,Sports,142.0,Walking,,2024-08-17,260672,Jakarta,Debit Card,5.0
246,Nita Utama,Female,43.0,126000000.0,39.0,Gold,10.0,"Groceries, Food, Books, Fashion, Home, Jewelry, Sports, Electronics, Beauty",101.0,Car,77.1,2024-11-06,466337,Jakarta,Cash,4.0
247,Zaenal Setiawan,Male,53.0,55000000.0,51.0,Bronze,10.0,Entertainment,91.0,Car,25.9,2025-01-18,774788,Jakarta,nan,3.0
248,Rizki Suryanto,Male,47.0,126000000.0,75.0,Silver,6.0,Food,144.0,Public Transport,21.9,2025-01-20,49175,Medan,Cash,5.0
249,Rizki Hakim,Male,24.0,195000000.0,51.0,Silver,4.0,Sports,57.0,Public Transport,8.7,2025-02-17,708874,Jakarta,Cash,4.0
250,Taufik Ramadhan,Male,28.0,149000000.0,57.0,Bronze,2.0,"Home, Entertainment, Beauty, Books, Electronics",49.0,Motorcycle,24.2,2025-01-09,755705,Jakarta,Debit Card,5.0
251,Fitri Hartono,Female,51.0,109000000.0,73.0,Bronze,10.0,Electronics,94.0,Car,9.6,2024-09-01,544604,Jakarta,Cash,3.0
252,Lutfi Purnama,Male,33.0,158000000.0,50.0,Bronze,8.0,"Electronics, Food, Sports, Beauty, Entertainment, Groceries, Books, Home, Jewelry",89.0,Public Transport,29.9,2025-02-26,307721,Palembang,Cash,5.0
253,Wulan Setiawan,Female,43.0,34000000.0,90.0,Bronze,5.0,"Entertainment, Food",109.0,Car,5.9,2024-12-10,454603,Jakarta,Cash,3.0
254,Dedi Saputra,Male,45.0,144000000.0,30.0,Bronze,0.0,"Groceries, Beauty, Sports, Electronics, Fashion, Books, Food",73.0,Public Transport,12.8,2024-11-01,2617466,Surabaya,Cash,1.0
255,Lutfi Saputra,Male,52.0,172000000.0,17.0,Silver,22.0,"Electronics, Beauty, Home, Entertainment, Fashion, Groceries",72.0,Car,6.8,2024-06-17,1606183,Surabaya,Credit Card,2.0
256,Iwan Santoso,Male,70.0,182000000.0,81.0,Bronze,6.0,"Beauty, Fashion, Jewelry, Books, Groceries",97.0,Public Transport,0.45,2025-02-07,675114,Yogyakarta,Credit Card,5.0
257,Budi Susanto,Male,39.0,129000000.0,22.0,Silver,1.0,Sports,76.0,Motorcycle,2.2,2025-02-05,529238,Surabaya,Debit Card,5.0
258,Hesti Ramadhan,Female,59.0,65000000.0,55.0,Gold,9.0,"Fashion, Electronics, Books",98.0,Motorcycle,23.4,2025-02-16,475419,Jakarta,Credit Card,4.0
259,Wulan Hartono,Female,69.0,88000000.0,67.0,Bronze,29.0,"Jewelry, Fashion, Groceries, Electronics",50.0,Public Transport,18.3,2024-11-30,293241,Jakarta,Debit Card,3.0
260,Rizki Pratama,Male,,26000000.0,63.0,Silver,6.0,"Food, Jewelry, Fashion",54.0,Car,25.2,2025-02-22,10000,Jakarta,Debit Card,4.0
261,Yusuf Hakim,Male,63.0,111000000.0,,Bronze,10.0,"Food, Groceries, Jewelry",113.0,Public Transport,29.8,2025-02-13,160918,Bandung,Credit Card,5.0
262,Mawar Ramadhan,Female,,147000000.0,11.0,Gold,3.0,"Food, Home, Fashion, Entertainment, Sports, Groceries",15.0,Car,18.3,2025-02-11,380862,Jakarta,Cash,3.0
263,Oki Saputra,Male,61.0,172000000.0,70.0,Bronze,4.0,"Entertainment, Jewelry, Fashion, Electronics, Sports, Groceries",105.0,Motorcycle,93.2,2025-02-03,165803,Jakarta,E-wallet,5.0
264,Firman Wijaya,Male,47.0,39000000.0,32.0,Silver,4.0,Groceries,94.0,Motorcycle,21.1,2025-01-30,402840,Medan,Debit Card,5.0
265,Eko Pratama,Male,39.0,,46.0,Platinum,7.0,Books,84.0,Taxi/Ride-sharing,1.1,2025-01-13,3780943,Jakarta,Cash,5.0
266,Hesti Wibowo,Female,36.0,137000000.0,86.0,Bronze,2.0,"Entertainment, Groceries, Home, Electronics, Sports, Fashion",113.0,Car,25.0,2024-09-07,261663,Makassar,nan,4.0
267,Ratna Suryanto,Female,58.0,124000000.0,46.0,Silver,10.0,"Fashion, Sports, Home",75.0,Motorcycle,14.2,2025-02-14,869800,Jakarta,Debit Card,1.0
268,Bintang Putra,Female,29.0,173000000.0,28.0,Bronze,5.0,Beauty,,Motorcycle,13.7,2024-12-03,948281,Solo,Cash,3.0
269,Joko Gunawan,Male,34.0,41000000.0,60.0,Bronze,1.0,"Sports, Beauty, Jewelry, Electronics",49.0,Car,88.3,2024-12-26,339372,Pontianak,nan,4.0
270,Rizki Santoso,Male,69.0,591000000.0,64.0,Silver,2.0,Fashion,118.0,Car,20.6,2025-02-24,139299,Yogyakarta,Credit Card,4.0
271,Oktavia Purnama,Female,55.0,164000000.0,61.0,Bronze,4.0,Food,70.0,Motorcycle,28.9,2024-11-24,476071,Pontianak,nan,5.0
272,Sari Sari,Female,37.0,86000000.0,75.0,Silver,7.0,Food,102.0,Car,12.9,2025-02-26,781121,Jakarta,Cash,4.0
273,Kartika Suryanto,Female,38.0,130000000.0,9.0,Bronze,5.0,"Beauty, Books, Food",93.0,Motorcycle,29.7,2024-12-13,2016514,Yogyakarta,Cash,4.0
274,Wulan Purnama,Female,35.0,36000000.0,45.0,Gold,8.0,"Books, Groceries, Electronics, Home, Sports",86.0,Public Transport,14.0,2024-12-18,212610,Jakarta,Debit Card,5.0
275,Pandu Putra,Male,15.0,128000000.0,81.0,Bronze,7.0,"Beauty, Fashion, Food",31.0,Public Transport,15.5,2024-12-23,429011,Makassar,Cash,3.0
276,Oktavia Wibowo,Female,25.0,200000000.0,50.0,Bronze,5.0,"Entertainment, Electronics, Fashion, Groceries, Food, Sports",122.0,Motorcycle,17.6,2025-02-12,379139,Jakarta,Cash,4.0
277,Surya Suryanto,Male,61.0,2000000.0,40.0,Bronze,10.0,Food,148.0,Motorcycle,3.3,2025-01-11,619853,Jakarta,E-wallet,1.0
278,Indah Saputra,Female,42.0,83000000.0,47.0,Bronze,3.0,,80.0,Car,11.2,2024-12-07,639553,Pontianak,Cash,4.0
279,Kurniawan Purnama,Male,67.0,126000000.0,28.0,Bronze,5.0,Fashion,69.0,Motorcycle,21.2,2025-01-02,699825,Jakarta,BNPL,4.0
280,Putri Saputra,Female,34.0,69000000.0,36.0,Bronze,7.0,"Beauty, Books, Jewelry, Electronics, Groceries",83.0,Walking,42.8,2024-11-26,559534,Yogyakarta,Credit Card,5.0
281,Indah Suryanto,Female,32.0,126000000.0,62.0,Bronze,6.0,"Food, Electronics, Sports",94.0,Car,16.9,2024-12-24,501856,Semarang,E-wallet,4.0
282,Citra Nugraha,Female,36.0,30000000.0,41.0,Bronze,9.0,Sports,68.0,Motorcycle,20.2,2025-02-12,583488,Jakarta,Credit Card,4.0
283,Hesti Hidayat,Female,44.0,676000000.0,60.0,Bronze,5.0,Jewelry,52.0,Public Transport,14.0,2025-02-22,1018152,Surabaya,Debit Card,5.0
284,Muhammad Setiawan,Male,44.0,639000000.0,76.0,Bronze,1.0,"Beauty, Entertainment",120.0,Motorcycle,6.3,2025-01-03,553117,Jakarta,Credit Card,4.0
285,Sari Hartono,Female,51.0,145000000.0,86.0,Bronze,5.0,"Books, Sports, Groceries, Jewelry, Food",86.0,Motorcycle,2.8,2024-12-08,844737,Padang,Debit Card,4.0
286,Firman Santoso,Male,40.0,46000000.0,53.0,Platinum,2.0,"Groceries, Electronics, Sports, Food",206.0,Car,26.0,2025-02-22,145719,Pontianak,Credit Card,5.0
287,Joko Hermawan,Male,51.0,46000000.0,67.0,Bronze,10.0,"Food, Fashion, Groceries, Entertainment, Beauty",100.0,Motorcycle,1.6,2025-02-20,10000,Makassar,Credit Card,5.0
288,Firman Hakim,Male,38.0,39000000.0,49.0,Bronze,1.0,Electronics,114.0,Car,1.3,2025-03-03,909559,Denpasar,Cash,5.0
289,Dedi Pratama,Male,56.0,115000000.0,55.0,Bronze,10.0,Electronics,85.0,Public Transport,19.2,2025-01-17,700955,Jakarta,Cash,5.0
290,Nita Setiawan,Female,57.0,79000000.0,35.0,Gold,6.0,"Groceries, Food, Books, Jewelry",124.0,Motorcycle,5.3,2025-01-16,437314,Jakarta,Credit Card,
291,Wahyu Suryanto,Male,20.0,54000000.0,56.0,Bronze,3.0,"Entertainment, Electronics",31.0,Public Transport,19.6,2025-01-21,223651,Jakarta,Debit Card,4.0
292,Pandu Susanto,Male,49.0,194000000.0,30.0,Silver,6.0,"Groceries, Electronics, Food, Fashion, Beauty",83.0,Car,61.5,2025-02-09,10000,Bandung,Credit Card,1.0
293,Iwan Pratama,Male,60.0,81000000.0,50.0,Bronze,4.0,"Food, Beauty, Entertainment, Electronics",114.0,Motorcycle,16.0,2025-01-29,317869,Jakarta,Credit Card,3.0
294,Mawar Utama,Female,47.0,164000000.0,51.0,Bronze,2.0,"Books, Home, Groceries, Jewelry, Entertainment",105.0,Motorcycle,26.4,2024-12-06,731255,Bandung,BNPL,3.0
295,Ani Utama,Female,54.0,176000000.0,55.0,Silver,9.0,"Food, Jewelry, Fashion",92.0,Car,22.9,2025-02-19,696890,Semarang,Debit Card,3.0
296,Mawar Ramadhan,Female,62.0,40000000.0,70.0,Bronze,9.0,Electronics,112.0,Motorcycle,27.3,2025-02-18,850587,Jakarta,BNPL,4.0
297,Ani Kusuma,Female,26.0,124000000.0,53.0,Bronze,1.0,"Food, Groceries, Sports, Home",130.0,Car,16.1,2024-12-28,2112142,Jakarta,BNPL,1.0
298,Lutfi Hermawan,Male,60.0,35000000.0,35.0,Silver,3.0,"Jewelry, Groceries, Electronics, Beauty, Books",28.0,Car,26.9,2024-11-03,661186,Jakarta,Cash,3.0
299,Pandu Putra,Male,59.0,116000000.0,35.0,Silver,10.0,Entertainment,106.0,Car,24.8,2025-02-07,890357,Yogyakarta,nan,4.0
300,Sari Sari,Female,29.0,36000000.0,44.0,Gold,9.0,"Sports, Entertainment",100.0,Car,28.7,2024-09-23,943577,Jakarta,Cash,5.0
301,Joko Ramadhan,Male,18.0,177000000.0,39.0,Silver,1.0,"Jewelry, Home, Beauty, Sports",63.0,Taxi/Ride-sharing,6.0,2025-02-28,403491,Jakarta,BNPL,3.0
302,Joko Hidayat,Male,41.0,75000000.0,85.0,Silver,7.0,"Groceries, Food, Home",131.0,Car,12.4,2025-02-24,273600,Yogyakarta,Debit Card,5.0
303,Pandu Ramadhan,Male,27.0,171000000.0,4.0,Silver,1.0,Beauty,132.0,Taxi/Ride-sharing,26.0,2025-01-26,10000,Jakarta,Debit Card,5.0
304,Ani Hermawan,Female,48.0,156000000.0,76.0,Bronze,23.0,"Home, Books, Beauty, Electronics, Entertainment, Fashion, Food",100.0,Motorcycle,14.0,2024-12-16,152576,Surabaya,Debit Card,1.0
305,Kartika Hermawan,Female,52.0,150000000.0,91.0,Silver,10.0,Books,62.0,Motorcycle,28.3,2025-02-04,594490,Makassar,E-wallet,5.0
306,Hadi Suryanto,Male,57.0,110000000.0,67.0,Silver,7.0,"Food, Groceries",88.0,Motorcycle,19.8,2025-01-14,10000,Bandung,Debit Card,5.0
307,Erni Sari,Female,56.0,53000000.0,59.0,Bronze,4.0,"Electronics, Jewelry, Home, Groceries",26.0,Taxi/Ride-sharing,2.1,2025-03-02,163760,Bandung,Credit Card,4.0
308,Sari Wijaya,Female,58.0,175000000.0,49.0,Bronze,4.0,"Fashion, Electronics, Beauty, Home, Entertainment, Sports",82.0,Public Transport,21.5,2025-01-25,619411,Jakarta,Cash,3.0
